m,n,mu,nu,Re[A],Im[A],Re[B],Im[B]
0,1,-6,11,1.471871363367724e14,-1.0325549337248792e15,8.133414555452423e13,1.1593901282697703e13
0,1,-5,11,-9.700106928070783e13,1.298502998361205e14,-9.694139858886848e12,-7.241738627138541e12
0,1,-4,11,1.3404891678654402e13,-6.13484994211749e12,4.548850915770934e11,9.9394205829932e11
0,1,-3,11,-2.4237866470538196e11,-1.718824526986912e10,2.7971129135888696e9,-3.944326383417279e10
0,1,-2,11,-8.658277175838657e10,-5.559415841318754e10,1.1021183541205962e9,-1.7164476381913574e9
0,1,-1,11,3.504943767949047e9,6.415756532523346e9,-1.3939046256079072e8,7.614935675743735e7
0,1,0,11,4.180824148185554e-7,6.03869395873634e8,0.,0.
0,1,1,11,2.6552604302644536e7,-4.860421615547977e7,-1.0559883527332612e6,-576889.0663442257
0,1,2,11,5.045616069836048e6,-3.2397528212813246e6,-64226.01131238873,-100026.08614168769
0,1,3,11,-112100.24452648374,7949.571386883863,1293.6660162008093,18242.527765832685
0,1,4,11,-51664.738342885415,-23644.757796669142,-1753.2047103247703,3830.8221805174708
0,1,5,11,-3338.0237652802557,-4468.439265627201,-333.59703633030847,249.20442443147505
0,1,6,11,-49.657241064042886,-348.35808707172856,-27.440096825431418,3.9114909440886674
0,1,7,11,5.951348107753579,-15.887817016247194,-1.3250823236936746,-0.49635681048363567
0,1,8,11,0.507898253348677,-0.4386672287781703,-0.03857771051196231,-0.04466609425507112
0,1,9,11,0.022141240704948287,-0.004774564435863146,-0.0004403511051758831,-0.0020420542952891787
0,1,10,11,0.0006414213769380524,0.0001897407275970735,0.00001825697323952561,-0.00006171797200485831
0,1,11,11,0.00001241336048167252,0.000012468420375023956,1.2458748774131404e-6,-1.2403731590064476e-6
0,1,-12,12,-3.081660008861078e18,-8.967821423213548e17,8.232777141317827e16,-2.8290728462313008e17
0,1,-11,12,3.9488082927954693e18,3.9313705615571067e18,-3.488156553891426e17,3.5036283939410195e17
0,1,-10,12,-1.288756756954223e18,-4.356661556285436e18,3.7219074441415686e17,-1.1009882923945467e17
0,1,-9,12,-4.828604963814728e17,2.2391844577463e18,-1.8342054642847094e17,-3.955303270734253e16
0,1,-8,12,5.1593579927268064e17,-5.973614487239493e17,4.671417951283225e16,4.034662363265143e16
0,1,-7,12,-1.8077793773781066e17,6.771681953406837e16,-5.03687799876058e15,-1.3446532538268236e16
0,1,-6,12,3.3031427281670988e16,4.708515771811588e15,-3.331326415648287e14,2.33700961370379e15
0,1,-5,12,-3.06234162488299e15,-2.287637475549663e15,1.5652762581072816e14,-2.0953541331942378e14
0,1,-4,12,9.226706010913131e13,2.0160720440439862e14,-1.5085572690707914e13,6.9040263037537e12
0,1,-3,12,-4.837833348657569e11,6.822031968385242e12,1.751399250814576e11,1.2420020518329782e10
0,1,-2,12,1.0847905772088955e12,-1.6894612245779841e12,3.932246771543202e10,2.524866616039501e10
0,1,-1,12,-3.823121874103737e10,2.0885809987991302e10,-7.14799404451561e8,-1.3084315333359551e9
0,1,0,12,-1.2083543778787403e10,-3.72758117964915e-8,0.,0.
0,1,1,12,2.4507191500664985e8,1.3388339735891862e8,4.582047464433084e6,-8.387381623948433e6
0,1,2,12,4.515445293077321e7,7.032389379695238e7,1.6367993554542135e6,-1.0509767799032226e6
0,1,3,12,134250.00967525726,1.8931157643426687e6,-48601.37781148229,3446.5591403956537
0,1,4,12,177806.4915584634,-388514.27200191526,-29071.184777236478,-13304.647327506014
0,1,5,12,43392.598585870124,-32415.238678771744,-2217.956474618906,-2969.0632834086723
0,1,6,12,3714.657834097617,-529.5116329543995,-37.46352727146894,-262.81610527690975
0,1,7,12,178.33313841354058,66.80103281412737,4.968760417146939,-13.26468471947625
0,1,8,12,5.089584019795551,5.892828696425602,0.46082427674439,-0.3980098515802327
0,1,9,12,0.05670600022508648,0.2629645525291802,0.0215404772703569,-0.004645015068355215
0,1,10,12,-0.00229316000444657,0.007752061806756119,0.0006622606822507283,0.00019590526325929312
0,1,11,12,-0.00015274662447730506,0.00015207210335910798,0.000013492783132252735,0.000013552630842417343
0,1,12,12,-4.966827217625798e-6,1.445377471867394e-6,1.3269076233123238e-7,4.5597229976388174e-7
1,1,-1,1,0.17597593277299883,0.1943023035214334,0.,0.
1,1,0,1,-0.11217214736417944,-0.46656142777144155,-0.37138588628406555,-0.1538992984461959
1,1,1,1,0.3896345131043052,0.4485388185768457,0.46153647141314824,0.5731462422124636
1,1,-2,2,0.27367567903776213,-2.440309617328727,0.,0.
1,1,-1,2,-2.5812068998424254,3.679950381574049,0.879879663864994,0.9715115176071669
1,1,0,2,2.3588510365870032,-1.5035839145368322,-0.5608607368208972,-2.332807138857208
1,1,1,2,-0.0925838162629894,0.5504784274085444,-0.32507100154267804,1.2023270015163725
1,1,2,2,-0.18199338408891982,0.06714984315036458,-0.27665919518763854,0.28872818547049495
1,1,-3,3,-33.80326043397116,15.341479735417682,0.,0.
1,1,-2,3,67.76511139024008,5.020535878432363,0.9578648766321675,-8.541083660650544
1,1,-1,3,-41.83466200865272,-26.7264701458758,-9.03422414944849,12.879826335509172
1,1,0,3,7.573561307112855,12.929172372643759,9.555829230048742,-4.7238961563172275
1,1,1,3,-0.2583273765667429,0.413864415249564,-1.9394210068664826,-0.07933735181371694
1,1,2,3,0.18444638925956222,-0.5062419030117882,-0.7615048431886667,-0.45738508724377985
1,1,3,3,0.07699080470300994,-0.06245907992883851,-0.06626690953657793,-0.11312246464382214
1,1,-4,4,712.9271773095614,532.7299561641586,0.,0.
1,1,-3,4,-677.7346239916836,-1481.4320467858622,-101.40978130191348,46.02443920625305
1,1,-2,4,-89.75055474876875,1266.600898460115,203.29533417072028,15.061607635297092
1,1,-1,4,272.40751298111536,-424.96430086962573,-127.61569721923412,-82.5110380798846
1,1,0,4,-71.6067938746341,39.4591624955616,24.066749689708715,44.38625425118858
1,1,1,4,-7.679890270797915,-0.05756173833276361,0.005188274002198621,-1.6439915578906017
1,1,2,4,2.070075987194719,1.101816582307561,1.217321236229019,-2.2116733541645526
1,1,3,4,0.28449678046456417,0.43615444347972127,0.3559276202841588,-0.2269553267412504
1,1,4,4,0.004212955220954782,0.054608710578572243,0.04035443444717875,-0.002733762033932806
1,1,-5,5,4355.066501867941,-30550.965526981712,0.,0.
1,1,-4,5,-33806.99129862072,45255.265995853726,1960.549737601294,1465.0073794514362
1,1,-3,5,41394.59415940542,-18944.594087053847,-1863.7702159771293,-4073.938128661119
1,1,-2,5,-20188.21591470923,-1431.3007028787886,-248.6955458524987,3499.929599384451
1,1,-1,5,4079.6520108408545,2619.159373901589,766.8664581344838,-1193.951486264792
1,1,0,5,-174.09609927215595,-318.46269831467066,-215.68906199998244,117.79177859841757
1,1,1,5,0.003811412958644168,-84.3674178011346,-17.310121266920817,-0.002453553638155924
1,1,2,5,-3.715679802333476,6.812501678025731,7.188522049620357,3.9284305941460738
1,1,3,5,-2.2417338403628735,1.4404413692902185,0.9125332900101153,1.4216295608338843
1,1,4,5,-0.309138021575239,0.022006355681134345,0.012286873459433321,0.17361110909997848
1,1,5,5,-0.021179740954182333,-0.009686794701719893,-0.005139233435493278,0.01122522492208022
1,1,-6,6,-1.3637927221563375e6,510857.0284932839,0.,0.
1,1,-5,6,2.639121446151189e6,376197.8837003301,11323.172904856647,-79432.51037015246
1,1,-4,6,-1.758193843786374e6,-1.3134099778347814e6,-87898.17737641388,117663.69158921967
1,1,-3,6,432701.1225697133,945468.4584286755,107801.72176871075,-49335.720320964174
1,1,-2,6,20857.163662051167,-294119.71599097375,-52841.73995747324,-3747.4886140526987
1,1,-1,6,-23504.663767423113,36606.574337484555,10828.295770032895,6952.8335048159315
1,1,0,6,318.5567460344855,-174.0535488945355,-494.36555756976725,-904.9391896535374
1,1,1,6,747.9934985451666,-0.0014923506222928374,0.0009166654219972284,-216.50570091593963
1,1,2,6,-3.5650105501586915,-1.9467331278601803,-11.770790962197335,21.546071510085458
1,1,3,6,-7.353378644540326,-11.451929159403285,-6.445449193436014,4.138536793172735
1,1,4,6,-0.13117162670315324,-1.849486788874646,-0.8737065424707314,0.06195504562976617
1,1,5,6,0.061948333313204436,-0.13536221942503088,-0.05941429894122107,-0.027191706991039354
1,1,6,6,0.0070024032358857674,-0.0052310262457225636,-0.002202009705651552,-0.002947742201047145
1,1,-7,7,6.788726741081421e7,5.863363253740715e7,0.,0.
1,1,-6,7,-5.759853154531519e7,-1.5376599001394507e8,-3.409481805390844e6,1.27714257123321e6
1,1,-5,7,-1.9365125966644324e7,1.3585124939265606e8,6.597803615377971e6,940494.709250825
1,1,-4,7,4.057274115522517e7,-5.431262447967812e7,-4.398603665866665e6,-3.285855638145172e6
1,1,-3,7,-1.9262157846834846e7,8.81547235710106e6,1.0847178954042469e6,2.3701524112763773e6
1,1,-2,7,4.013888848098755e6,284644.170340055,52538.561159893245,-740867.3597946368
1,1,-1,7,-290356.2583740953,-186435.57026641953,-59981.67423831719,93415.90411731445
1,1,0,7,-10386.468848480767,-19012.309367796228,1139.5335546316403,-622.5298836429122
1,1,1,7,0.0005552917617098636,5838.524699303786,1897.5225756512,0.0001725042322432404
1,1,2,7,-147.27472956390912,269.5844498581234,-20.3488114543382,-11.116608764882839
1,1,3,7,54.96607479944229,-35.29333434994443,-19.83520411818509,-30.891506290743934
1,1,4,7,11.626857170988858,-0.8245190358477964,-0.34747636544334526,-4.899916463936581
1,1,5,7,0.9318765751678569,0.42648016885811735,0.16304688647584126,-0.35626386093861384
1,1,6,7,0.03779060184080914,0.050588302564422,0.01836571845815312,-0.013719598591691091
1,1,7,7,0.0004298784341424995,0.003015702722208558,0.0010595442023220898,-0.0001510342649947456
1,1,-8,8,1.4731019194902391e9,-6.831262750251137e9,0.,0.
1,1,-7,8,-8.361394034876136e9,9.680999963323318e9,1.6486907799769166e8,1.4239596473370305e8
1,1,-6,8,1.0124373174516716e10,-3.7924448067763247e9,-1.3988214803862262e8,-3.7343169003386664e8
1,1,-5,8,-5.447702009690786e9,-7.765510889173541e8,-4.704651417740061e7,3.300431751339267e8
1,1,-4,8,1.4680915354819949e9,1.0966971110615563e9,9.866516425745006e7,-1.3207793705565931e8
1,1,-3,8,-1.6638530121174464e8,-3.635585154848738e8,-4.6940636464956544e7,2.1482736800911926e7
1,1,-2,8,-3.6341963886556122e6,5.124733000591118e7,9.82698804465979e6,696879.3417215747
1,1,-1,8,1.0431107214318948e6,-1.624548706366551e6,-721333.8607186764,-463163.1470937768
1,1,0,8,371643.41571391415,-203029.7232488198,-24485.44944708529,-44820.31473066028
1,1,1,8,-38247.39970415068,0.00010276378082996009,-0.000021395802788386915,14502.8432293484
1,1,2,8,-4133.983682134078,-2258.4055800650426,-340.0756886018142,622.5043702557545
1,1,3,8,124.34884292199798,193.66184482118763,143.12179803279167,-91.8974493979034
1,1,4,8,5.301554349403408,74.75944048648513,29.54241235785228,-2.0949955288792443
1,1,5,8,-3.1211005467406348,6.81972916288203,2.3519238216274987,1.0763757084442338
1,1,6,8,-0.39386963315748336,0.2942293997228333,0.09506809150315858,0.12726272314373263
1,1,7,8,-0.02437811863132828,0.003475016596040171,0.0010793171684371405,0.00757168259964106
1,1,8,8,-0.0009445142108754594,-0.00035380145790778905,-0.00010697016976359188,0.0002855693273182939
1,1,-9,9,-6.44177442659614e11,1.9055600743343393e11,0.,0.
1,1,-8,9,1.2020379169917808e12,2.592089379955428e11,3.498617058789318e9,-1.622424903184645e10
1,1,-7,9,-7.934363677393839e11,-6.852839724359487e11,-1.9858310832830826e10,2.2992374912892883e10
1,1,-6,9,1.9141675816174838e11,5.110093330872146e11,2.405024480104989e10,-9.008876344257778e9
1,1,-5,9,2.6830004179063778e10,-1.882192552739675e11,-1.294769414316753e10,-1.8456490411393983e9
1,1,-4,9,-2.71318889164877e10,3.632005231563689e10,3.492985406993597e9,2.6093379830555534e9
1,1,-3,9,6.451773402474767e9,-2.952702836711105e9,-3.9671081337884456e8,-8.668289414626442e8
1,1,-2,9,-5.938960401110725e8,-4.2116045207983404e7,-8.70608387270993e6,1.2276814475174646e8
1,1,-1,9,-4.655628522416421e6,-2.989344697662056e6,2.5628618491903525e6,-3.9914208409877326e6
1,1,0,9,2.8177624446611316e6,5.157879557564584e6,881029.277005196,-481308.4876317559
1,1,1,9,-0.000012556788862766607,-142363.71635770882,-93541.54396766084,-1.7545514754623707e-6
1,1,2,9,25546.91593384061,-46763.31594577791,-9789.214188746002,-5347.8720851645185
1,1,3,9,440.3605460497414,-282.7522547918423,323.5936678081589,503.96727791463064
1,1,4,9,-467.98586111736586,33.1871445026533,13.08634540058986,184.53605211651185
1,1,5,9,-52.129351286457656,-23.857391417692334,-7.644955611737081,16.704532763682348
1,1,6,9,-2.439187499529913,-3.2652137805995958,-0.9616115275518913,0.718345252334889
1,1,7,9,-0.030172867403559914,-0.21167028499018412,-0.05940788223771364,0.008468388243212919
1,1,8,9,0.0031674245919765323,-0.00845580890638571,-0.0022989519972674032,-0.000861154405639462
1,1,9,9,0.00024325200879666073,-0.00021009460831187567,-0.00005583079204758549,-0.00006464207924557909
1,1,-10,10,5.535036636095663e13,5.510594203316449e13,0.,0.
1,1,-9,10,-4.055504191352346e13,-1.3709692776762612e14,-1.5030806995390999e12,4.446306840113458e11
1,1,-8,10,-2.587553699899657e13,1.1999345715417186e14,2.804755139647489e12,6.048208553229332e11
1,1,-7,10,4.249565406844231e13,-4.920237268780826e13,-1.8515778156165986e12,-1.599191381125672e12
1,1,-6,10,-2.194174963974928e13,8.219064335005356e12,4.468310974825639e11,1.1928676638368806e12
1,1,-5,10,5.886282629920014e12,8.390692404531326e11,6.26679167313923e10,-4.396312627423825e11
1,1,-4,10,-8.409464286721532e11,-6.282057330012621e11,-6.344316357960898e10,8.492807217950365e10
1,1,-3,10,4.9214357011732475e10,1.0753533191539508e11,1.511856626366753e10,-6.919126061660494e9
1,1,-2,10,4.003383187814634e8,-5.645338754100882e9,-1.399245449732232e9,-9.922727320922619e7
1,1,-1,10,2.4107470867117116e8,-3.7545161350331545e8,-9.873067135632291e6,-6.339423504416084e6
1,1,0,10,-6.009447935805017e7,3.2829763699181378e7,6.608386517175896e6,1.209657038002611e7
1,1,1,10,-1.4982250272019673e6,-1.018129477530755e-6,6.761412780113179e-8,-352087.86809062236
1,1,2,10,453457.9309601073,247725.19672278318,60076.24106527763,-109968.82163657791
1,1,3,10,14149.520074673668,22036.57186446849,831.0662572083098,-533.6215071054116
1,1,4,10,-179.91152320297948,-2537.007941992203,-1132.5154183924744,80.31215456543704
1,1,5,10,186.13970245001627,-406.72266998940097,-124.86328373730171,-57.14462506463694
1,1,6,10,28.45171547844645,-21.254065857106006,-5.821923114691779,-7.793506480615946
1,1,7,10,1.9540187763520667,-0.27853862167187243,-0.07188477299635745,-0.504289837172682
1,1,8,10,0.08097227770991751,0.03033105248104064,0.007537479182914878,-0.020122178681807452
1,1,9,10,0.0020642916116042687,0.0023900807608897194,0.0005784035424113607,-0.0004995620232834004
1,1,10,10,0.00002095663084831052,0.00009718285598813379,0.000023056868959138797,-4.972011641152322e-6
1,1,-11,11,3.0186849518165375e15,-1.03732671028481e16,0.,0.
1,1,-10,11,-1.3952626215565706e16,1.4014513575764078e16,1.2730584263020027e14,1.2674366667627834e14
1,1,-9,11,1.6375533850966024e16,-4.844094411859428e15,-9.327659640110395e13,-3.1532293386554006e14
1,1,-8,11,-8.965623997058148e15,-1.9333582093305302e15,-5.951839378251248e13,2.760065553230429e14
1,1,-7,11,2.5682218287397065e15,2.2181504761494708e15,9.77664472660526e13,-1.13196073344343e14
1,1,-6,11,-3.1634842786638925e14,-8.445289780260966e14,-5.049804897107948e13,1.8915844000591773e13
1,1,-5,11,-2.439391680995521e13,1.7112948714052038e14,1.3555690925754041e13,1.9323168804496174e12
1,1,-4,11,1.3738177835012873e13,-1.839058604514958e13,-1.9388279717773699e12,-1.4483477254277083e12
1,1,-3,11,-1.650773815255775e12,7.554891070919581e11,1.1372127289427333e11,2.4848551457483e11
1,1,-2,11,2.48876201835287e10,1.764901710378334e9,9.323709711962904e8,-1.3147754611390932e10
1,1,-1,11,8.64530114474611e9,5.551084027570093e9,5.510591770602982e8,-8.582238190956787e8
1,1,0,11,-3.1073551709172916e8,-5.687975487363769e8,-1.3939046256079075e8,7.614935675743733e7
1,1,1,11,3.9213367309217096e-8,-5.070806970214019e7,-3.3213596119128503e6,-5.3739915208429195e-9
1,1,2,11,-1.981771603741827e6,3.627608587887838e6,1.055988352733261e6,576889.0663442255
1,1,3,11,-359620.96319580794,230909.9650032201,32113.005656194367,50013.04307084385
1,1,4,11,6481.050411364558,-459.6026808396841,-431.2220054002698,-6080.842588610894
1,1,5,11,3126.4798776461266,1430.8571345601551,438.3011775811926,-957.7055451293677
1,1,6,11,191.85335655806847,256.8241366653255,66.71940726606172,-49.84088488629502
1,1,7,11,2.7062483201002805,18.985015432398516,4.573349470905235,-0.6519151573481111
1,1,8,11,-0.3080149524018563,0.8222817945489029,0.18929747481338208,0.07090811578337652
1,1,9,11,-0.025014818910992095,0.02160507782360799,0.004822213813995288,0.005583261781883891
1,1,10,11,-0.001039914646193179,0.00022424847605480284,0.00004892790057509814,0.0002268949216987977
1,1,11,11,-0.000028786433499684895,-8.51539882133121e-6,-1.8256973239525613e-6,6.171797200485831e-6
1,1,-12,12,-1.7123039449356273e18,3.771815191316546e17,0.,0.
1,1,-11,12,3.081660008861078e18,8.967821423213548e17,6.860647617764857e15,-2.3575607051927508e16
1,1,-10,12,-1.9735047029443684e18,-1.9647898092205138e18,-3.1710514126285692e16,3.185116721764563e16
1,1,-9,12,4.291462393640113e17,1.4507353020443295e18,3.721907444141569e16,-1.1009882923945468e16
1,1,-8,12,1.2050486889994083e17,-5.588210912791837e17,-2.038006071427455e16,-4.3947814119269485e15
1,1,-7,12,-1.0291086337313205e17,1.1915238779838192e17,5.83927243910403e15,5.043327954081428e15
1,1,-6,12,3.001072972502931e16,-1.124158840567667e16,-7.195539998229399e14,-1.920933219752605e15
1,1,-5,12,-4.691411353587345e15,-6.687444705932945e14,-5.5522106927471445e13,3.8950160228396494e14
1,1,-4,12,3.793681428341365e14,2.833964615591209e14,3.130552516214563e13,-4.190708266388476e13
1,1,-3,12,-1.007334767545595e13,-2.2010666227364004e13,-3.7713931726769785e12,1.726006575938425e12
1,1,-2,12,4.9695814206744354e10,-7.007815457459246e11,5.837997502715254e10,4.14000683944326e9
1,1,-1,12,-9.790944285873517e10,1.524849226248519e11,1.9661233857716007e10,1.2624333080197506e10
1,1,0,12,3.0217975750420384e9,-1.6508155390493941e9,-7.14799404451561e8,-1.3084315333359554e9
1,1,1,12,9.258931941078215e8,-2.9739249931593466e-9,1.3107337532443383e-9,-1.1478835598786326e8
1,1,2,12,-1.643931003265415e7,-8.980836002152966e6,-4.582047464433084e6,8.387381623948434e6
1,1,3,12,-2.9800454799116533e6,-4.641145850237334e6,-818399.6777271067,525488.3899516112
1,1,4,12,-8771.460256211973,-123690.04462277156,16200.459270494097,-1148.853046798551
1,1,5,12,-10094.888550206573,22057.73389738365,7267.796194309121,3326.161831876505
1,1,6,12,-2358.323575153485,1761.7202947432465,443.5912949237813,593.8126566817344
1,1,7,12,-192.1070746137323,27.384199386299894,6.24392121191149,43.80268421281829
1,1,8,12,-8.78291413955888,-3.2899535154246355,-0.7098229167352771,1.8949549599251785
1,1,9,12,-0.23911638295186172,-0.2768540371401172,-0.05760303459304874,0.04975123144752907
1,1,10,12,-0.0025461194416800045,-0.011807201301618648,-0.0023933863633729883,0.0005161127853728016
1,1,11,12,0.00009858096119468154,-0.0003332544186488333,-0.00006622606822507283,-0.000019590526325929312
1,1,12,12,6.297758013438556e-6,-6.269947442881625e-6,-1.2266166483866126e-6,-1.2320573493106678e-6
-2,2,-1,1,0.036398676817783956,-0.013429968630072914,-0.055331839037527704,0.05774563709409898
-2,2,0,1,0.01893340272473655,0.03232070418394918,-0.020825867695854833,0.0065963478257891495
-2,2,1,1,0.00030599851715243793,0.010227122185703928,0.,0.
-2,2,-2,2,0.5471967282026728,-0.031068165785671602,-0.8618112686182365,-0.4047653096122281
